ID_EXT;МАРКА;МОДЕЛЬ;ГОД;ЗАПЧАСТЬ;ВЕРСИЯ;ТОПЛИВО;ОБЪЕМ;ТИП ДВИГАТЕЛЯ;КОРОБКА;ТИП КУЗОВА;R ДИАМЕТР;J ШИРИНА;КОЛ ОТВЕРСТИЙ;ET ВЫЛЕТ;DIA;PCD;НОМЕР;ОПИСАНИЕ;НОВАЯ;ПОД ЗАКАЗ;СКЛАДСКАЯ ИНФОРМАЦИЯ;ЦЕНА;ВАЛЮТА;СКИДКА;АДРЕС;ТЕЛЕФОНЫ;EMAIL;ИМЯ;ФОТО
002097;Mitsubishi;Outlander;2010;Двигатель;;бензин;2.4;Ti;АКПП;Джип;;;;;;;4B12;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2050;USD;;;;;;https://bas.avax.by/zap_images/002097/002097-dvigatel-Mitsubishi-Outlander-4.jpeg,https://bas.avax.by/zap_images/002097/002097-dvigatel-Mitsubishi-Outlander-3.jpeg,https://bas.avax.by/zap_images/002097/002097-dvigatel-Mitsubishi-Outlander-2.jpeg,https://bas.avax.by/zap_images/002097/002097-dvigatel-Mitsubishi-Outlander-1.jpeg,https://bas.avax.by/zap_images/002097/002097-dvigatel-Mitsubishi-Outlander.jpeg
003952;Mitsubishi;Outlander;2011;Двигатель;;дизель;2.3;DID;МКПП;Джип;;;;;;;4N14;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1350;USD;;;;;;https://bas.avax.by/zap_images/003952/003952-dvigatel-Mitsubishi-Outlander-5.jpeg,https://bas.avax.by/zap_images/003952/003952-dvigatel-Mitsubishi-Outlander-4.jpeg,https://bas.avax.by/zap_images/003952/003952-dvigatel-Mitsubishi-Outlander-3.jpeg,https://bas.avax.by/zap_images/003952/003952-dvigatel-Mitsubishi-Outlander-2.jpeg,https://bas.avax.by/zap_images/003952/003952-dvigatel-Mitsubishi-Outlander.jpeg
01;Mitsubishi;Pajero;2004;Двигатель;;дизель;2.5;D;МКПП;Джип;;;;;;;4D56;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1600;USD;;;;;;
002318;Mitsubishi;Pajero;2004;Двигатель;;дизель;2.5;Di;МКПП;Джип;;;;;;;4D56;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1600;USD;;;;;;https://bas.avax.by/zap_images/002318/002318-dvigatel-Mitsubishi-Pajero-4.jpeg,https://bas.avax.by/zap_images/002318/002318-dvigatel-Mitsubishi-Pajero-3.jpeg,https://bas.avax.by/zap_images/002318/002318-dvigatel-Mitsubishi-Pajero-2.jpeg,https://bas.avax.by/zap_images/002318/002318-dvigatel-Mitsubishi-Pajero-1.jpeg,https://bas.avax.by/zap_images/002318/002318-dvigatel-Mitsubishi-Pajero.jpeg
003199;Mitsubishi;Pajero;2006;Двигатель;;бензин;3.8;i;АКПП;Джип;;;;;;;6G75;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2750;USD;;;;;;https://bas.avax.by/zap_images/003199/003199-dvigatel-Mitsubishi-Pajero-4.jpeg,https://bas.avax.by/zap_images/003199/003199-dvigatel-Mitsubishi-Pajero-3.jpeg,https://bas.avax.by/zap_images/003199/003199-dvigatel-Mitsubishi-Pajero-2.jpeg,https://bas.avax.by/zap_images/003199/003199-dvigatel-Mitsubishi-Pajero-1.jpeg,https://bas.avax.by/zap_images/003199/003199-dvigatel-Mitsubishi-Pajero.jpeg
003811;Nissan;Almera;2001;Двигатель;;бензин;1.8;i;МКПП;Седан;;;;;;;QG18DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/003811/003811-dvigatel-Nissan-Almera-4.jpeg,https://bas.avax.by/zap_images/003811/003811-dvigatel-Nissan-Almera-3.jpeg,https://bas.avax.by/zap_images/003811/003811-dvigatel-Nissan-Almera-2.jpeg,https://bas.avax.by/zap_images/003811/003811-dvigatel-Nissan-Almera-1.jpeg,https://bas.avax.by/zap_images/003811/003811-dvigatel-Nissan-Almera.jpeg
003760;Nissan;Micra;2005;Двигатель;;бензин;1.2;i;МКПП;Х/б;;;;;;;CR12DE / CG12;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;400;USD;;;;;;https://bas.avax.by/zap_images/003760/003760-dvigatel-Nissan-Micra-2.jpeg,https://bas.avax.by/zap_images/003760/003760-dvigatel-Nissan-Micra.jpeg,https://bas.avax.by/zap_images/003760/003760-dvigatel-Nissan-Micra-1.jpeg
003510;Nissan;Micra;2004;Двигатель;;дизель;1.5;DCI;МКПП;Х/б;;;;;;;K9K;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;500;USD;;;;;;https://bas.avax.by/zap_images/003510/003510-dvigatel-Nissan-Micra-4.jpeg,https://bas.avax.by/zap_images/003510/003510-dvigatel-Nissan-Micra-3.jpeg,https://bas.avax.by/zap_images/003510/003510-dvigatel-Nissan-Micra-1.jpeg,https://bas.avax.by/zap_images/003510/003510-dvigatel-Nissan-Micra.jpeg,https://bas.avax.by/zap_images/003510/003510-dvigatel-Nissan-Micra-2.jpeg
002398;Nissan;Murano;2015;Двигатель;;бензин;2.5;i;;Джип;;;;;;;QR25;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano-7.jpeg,https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano-6.jpeg,https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano-5.jpeg,https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano-4.jpeg,https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano-3.jpeg,https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano-2.jpeg,https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano-1.jpeg,https://bas.avax.by/zap_images/002398/002398-dvigatel-Nissan-Murano.jpeg
000481;Nissan;Murano;2015;Двигатель;;бензин;2.5;i;;Джип;;;;;;;QR25;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/000481/000481-dvigatel-Nissan-Murano-4.jpeg,https://bas.avax.by/zap_images/000481/000481-dvigatel-Nissan-Murano-3.jpeg,https://bas.avax.by/zap_images/000481/000481-dvigatel-Nissan-Murano-2.jpeg,https://bas.avax.by/zap_images/000481/000481-dvigatel-Nissan-Murano-1.jpeg,https://bas.avax.by/zap_images/000481/000481-dvigatel-Nissan-Murano.jpeg
004185;Nissan;Note;2007;Двигатель;;бензин;1.4;i;МКПП;Х/б;;;;;;;CR14DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/004185/004185-dvigatel-Nissan-Note-4.jpeg,https://bas.avax.by/zap_images/004185/004185-dvigatel-Nissan-Note-3.jpeg,https://bas.avax.by/zap_images/004185/004185-dvigatel-Nissan-Note-2.jpeg,https://bas.avax.by/zap_images/004185/004185-dvigatel-Nissan-Note-1.jpeg,https://bas.avax.by/zap_images/004185/004185-dvigatel-Nissan-Note.jpeg
000642;Nissan;Note;2007;Двигатель;;бензин;1.6;i;МКПП;Х/б;;;;;;;HR16DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/000642/000642-dvigatel-Nissan-Note-4.jpeg,https://bas.avax.by/zap_images/000642/000642-dvigatel-Nissan-Note-3.jpeg,https://bas.avax.by/zap_images/000642/000642-dvigatel-Nissan-Note-2.jpeg,https://bas.avax.by/zap_images/000642/000642-dvigatel-Nissan-Note-1.jpeg,https://bas.avax.by/zap_images/000642/000642-dvigatel-Nissan-Note.jpeg
004086;Nissan;Note;2008;Двигатель;;дизель;1.5;DCI;МКПП;Х/б;;;;;;;K9K276;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/004086/004086-dvigatel-Nissan-Note-4.jpeg,https://bas.avax.by/zap_images/004086/004086-dvigatel-Nissan-Note-3.jpeg,https://bas.avax.by/zap_images/004086/004086-dvigatel-Nissan-Note-2.jpeg,https://bas.avax.by/zap_images/004086/004086-dvigatel-Nissan-Note-1.jpeg,https://bas.avax.by/zap_images/004086/004086-dvigatel-Nissan-Note.jpeg
004418;Nissan;NV 200;2009;Двигатель;;дизель;1.5;DCI;МКПП;Минивэн;;;;;;;K9K;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/004418/004418-dvigatel-Nissan-NV-200-4.jpeg,https://bas.avax.by/zap_images/004418/004418-dvigatel-Nissan-NV-200-3.jpeg,https://bas.avax.by/zap_images/004418/004418-dvigatel-Nissan-NV-200-2.jpeg,https://bas.avax.by/zap_images/004418/004418-dvigatel-Nissan-NV-200.jpeg,https://bas.avax.by/zap_images/004418/004418-dvigatel-Nissan-NV-200-1.jpeg
001839;Nissan;Pathfinder;2009;Двигатель;;бензин;4.0;i;АКПП;Джип;;;;;;;VQ40;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2850;USD;;;;;;https://bas.avax.by/zap_images/001839/001839-dvigatel-Nissan-Pathfinder-4.jpeg,https://bas.avax.by/zap_images/001839/001839-dvigatel-Nissan-Pathfinder-3.jpeg,https://bas.avax.by/zap_images/001839/001839-dvigatel-Nissan-Pathfinder-2.jpeg,https://bas.avax.by/zap_images/001839/001839-dvigatel-Nissan-Pathfinder-1.jpeg,https://bas.avax.by/zap_images/001839/001839-dvigatel-Nissan-Pathfinder.jpeg
004311;Nissan;Qashqai;2007;Двигатель;;бензин;1.6;i;МКПП;Джип;;;;;;;HR16DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/004311/004311-dvigatel-Nissan-Qashqai-4.jpeg,https://bas.avax.by/zap_images/004311/004311-dvigatel-Nissan-Qashqai-2.jpeg,https://bas.avax.by/zap_images/004311/004311-dvigatel-Nissan-Qashqai-1.jpeg,https://bas.avax.by/zap_images/004311/004311-dvigatel-Nissan-Qashqai.jpeg,https://bas.avax.by/zap_images/004311/004311-dvigatel-Nissan-Qashqai-3.jpeg
004465;Nissan;Qashqai;2007;Двигатель;;бензин;1.6;i;МКПП;Джип;;;;;;;HR16DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/004465/004465-dvigatel-Nissan-Qashqai-4.jpeg,https://bas.avax.by/zap_images/004465/004465-dvigatel-Nissan-Qashqai-3.jpeg,https://bas.avax.by/zap_images/004465/004465-dvigatel-Nissan-Qashqai-2.jpeg,https://bas.avax.by/zap_images/004465/004465-dvigatel-Nissan-Qashqai-1.jpeg,https://bas.avax.by/zap_images/004465/004465-dvigatel-Nissan-Qashqai.jpeg
004879;Nissan;Qashqai;2007;Двигатель;;бензин;2.0;i;МКПП;Джип;;;;;;;MR20DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1050;USD;;;;;;https://bas.avax.by/zap_images/004879/004879-dvigatel-Nissan-Qashqai-5.jpeg,https://bas.avax.by/zap_images/004879/004879-dvigatel-Nissan-Qashqai-4.jpeg,https://bas.avax.by/zap_images/004879/004879-dvigatel-Nissan-Qashqai-3.jpeg,https://bas.avax.by/zap_images/004879/004879-dvigatel-Nissan-Qashqai-2.jpeg,https://bas.avax.by/zap_images/004879/004879-dvigatel-Nissan-Qashqai-1.jpeg,https://bas.avax.by/zap_images/004879/004879-dvigatel-Nissan-Qashqai.jpeg
000664;Nissan;Qashqai;2007;Двигатель;;бензин;2.0;i;МКПП;Джип;;;;;;;MR20DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1000;USD;;;;;;https://bas.avax.by/zap_images/000664/000664-dvigatel-Nissan-Qashqai-4.jpeg,https://bas.avax.by/zap_images/000664/000664-dvigatel-Nissan-Qashqai-3.jpeg,https://bas.avax.by/zap_images/000664/000664-dvigatel-Nissan-Qashqai-2.jpeg,https://bas.avax.by/zap_images/000664/000664-dvigatel-Nissan-Qashqai-1.jpeg,https://bas.avax.by/zap_images/000664/000664-dvigatel-Nissan-Qashqai.jpeg
003280;Nissan;Qashqai;2009;Двигатель;;бензин;2.0;i;МКПП;Джип;;;;;;;MR20DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/003280/003280-dvigatel-Nissan-Qashqai-4.jpeg,https://bas.avax.by/zap_images/003280/003280-dvigatel-Nissan-Qashqai-3.jpeg,https://bas.avax.by/zap_images/003280/003280-dvigatel-Nissan-Qashqai-2.jpeg,https://bas.avax.by/zap_images/003280/003280-dvigatel-Nissan-Qashqai-1.jpeg,https://bas.avax.by/zap_images/003280/003280-dvigatel-Nissan-Qashqai.jpeg
001274;Nissan;Terrano;1994;Двигатель;;дизель;2.7;TD;АКПП;Джип;;;;;;;TD27TI;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1300;USD;;;;;;https://bas.avax.by/zap_images/001274/001274-dvigatel-Nissan-Mistral-4.jpeg,https://bas.avax.by/zap_images/001274/001274-dvigatel-Nissan-Mistral-3.jpeg,https://bas.avax.by/zap_images/001274/001274-dvigatel-Nissan-Mistral-2.jpeg,https://bas.avax.by/zap_images/001274/001274-dvigatel-Nissan-Mistral-1.jpeg,https://bas.avax.by/zap_images/001274/001274-dvigatel-Nissan-Mistral.jpeg
001942;Nissan;X-Trail;2002;Двигатель;;бензин;2.0;i;АКПП;Джип;;;;;;;QR20DE;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/001942/001942-dvigatel-Nissan-X-Trail-4.jpeg,https://bas.avax.by/zap_images/001942/001942-dvigatel-Nissan-X-Trail-3.jpeg,https://bas.avax.by/zap_images/001942/001942-dvigatel-Nissan-X-Trail-2.jpeg,https://bas.avax.by/zap_images/001942/001942-dvigatel-Nissan-X-Trail-1.jpeg,https://bas.avax.by/zap_images/001942/001942-dvigatel-Nissan-X-Trail.jpeg
000283;Nissan;X-Trail;2005;Двигатель;;дизель;2.2;DCI;МКПП.;Джип;;;;;;;YD22DDTI;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/000283/000283-dvigatel-Nissan-X-Trail-4.jpeg,https://bas.avax.by/zap_images/000283/000283-dvigatel-Nissan-X-Trail-3.jpeg,https://bas.avax.by/zap_images/000283/000283-dvigatel-Nissan-X-Trail-2.jpeg,https://bas.avax.by/zap_images/000283/000283-dvigatel-Nissan-X-Trail.jpeg,https://bas.avax.by/zap_images/000283/000283-dvigatel-Nissan-X-Trail-1.jpeg
000748;Nissan;X-Trail;2005;Двигатель;;дизель;2.2;TDCi;МКПП;Микроавтобус;;;;;;;YD22DDTI;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/000748/000748-dvigatel-Nissan-X-Trail-4.jpeg,https://bas.avax.by/zap_images/000748/000748-dvigatel-Nissan-X-Trail-3.jpeg,https://bas.avax.by/zap_images/000748/000748-dvigatel-Nissan-X-Trail-2.jpeg,https://bas.avax.by/zap_images/000748/000748-dvigatel-Nissan-X-Trail-1.jpeg,https://bas.avax.by/zap_images/000748/000748-dvigatel-Nissan-X-Trail.jpeg
002170;Nissan;X-Trail;2007;Двигатель;;дизель;2.2;D;МКПП;Джип;;;;;;;YD22DDTI;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/002170/002170-dvigatel-Nissan-X-Trail-4.jpeg,https://bas.avax.by/zap_images/002170/002170-dvigatel-Nissan-X-Trail-3.jpeg,https://bas.avax.by/zap_images/002170/002170-dvigatel-Nissan-X-Trail-2.jpeg,https://bas.avax.by/zap_images/002170/002170-dvigatel-Nissan-X-Trail-1.jpeg,https://bas.avax.by/zap_images/002170/002170-dvigatel-Nissan-X-Trail.jpeg
